"MOD_NAME","ITM_NAME","CODE","DECODE","MAPPING_NOTES"
"RFQ_caffeine","cfqe4a1_9999","9999","Don't know the age",""
"RFQ_caffeine","cfqe4a1_more","0","No",""
"RFQ_caffeine","cfqe4a1_more","1","Yes",""
"RFQ_caffeine","cfqe4a1_more","777","Prefer Not to Answer",""
"RFQ_caffeine","cfqe4a1_more","999","Don't Know",""
"RFQ_caffeine","cfqe4a2_9999","7777","Prefer Not to Answer",""
"RFQ_caffeine","cfqe4a2_9999","9999","Don't know the age",""
"RFQ_caffeine","cfqe4a2_more","0","No",""
"RFQ_caffeine","cfqe4a2_more","1","Yes",""
"RFQ_caffeine","cfqe4a2_more","777","Prefer Not to Answer",""
"RFQ_caffeine","cfqe4a2_more","999","Don't Know",""
"RFQ_caffeine","cfqe4a3_9999","7777","Prefer Not to Answer",""
"RFQ_caffeine","cfqe4a3_9999","9999","Don't know the age",""
"RFQ_caffeine","cfqe5_9999","7777","Prefer Not to Answer",""
"RFQ_caffeine","cfqe5_9999","9999","Don't know the amount",""
"RFQ_caffeine","cfqed1","0","No",""
"RFQ_caffeine","cfqed1","1","Yes",""
"RFQ_caffeine","cfqed1","7777","Prefer Not to Answer",""
"RFQ_caffeine","cfqed1","9999","Don't Know",""
"RFQ_caffeine","cfqed2_9999","7777","Prefer Not to Answer",""
"RFQ_caffeine","cfqed2_9999","9999","Don't know the age/year",""
"RFQ_caffeine","cfqed3_9999","7777","Prefer Not to Answer",""
"RFQ_caffeine","cfqed3_9999","9999","Don't know the age/year",""
"RFQ_caffeine","cfqed4","0","No",""
"RFQ_caffeine","cfqed4","1","Yes",""
"RFQ_caffeine","cfqed4","7777","Prefer Not to Answer",""
"RFQ_caffeine","cfqed4","9999","Don't Know",""
"RFQ_caffeine","cfqed4a1_9999","7777","Prefer Not to Answer",""
"RFQ_caffeine","cfqed4a1_9999","9999","Don't know the age",""
"RFQ_caffeine","cfqed4a1_more","0","No",""
"RFQ_caffeine","cfqed4a1_more","1","Yes",""
"RFQ_caffeine","cfqed4a1_more","777","Prefer Not to Answer",""
"RFQ_caffeine","cfqed4a1_more","999","Don't Know",""
"RFQ_caffeine","cfqed4a2_9999","7777","Prefer Not to Answer",""
"RFQ_caffeine","cfqed4a2_9999","9999","Don't know the age",""
"RFQ_caffeine","cfqed4a2_more","0","No",""
"RFQ_caffeine","cfqed4a2_more","1","Yes",""
"RFQ_caffeine","cfqed4a2_more","777","Prefer Not to Answer",""
"RFQ_caffeine","cfqed4a2_more","999","Don't Know",""
"RFQ_caffeine","cfqed4a3_9999","7777","Prefer Not to Answer",""
"RFQ_caffeine","cfqed4a3_9999","9999","Don't know the age",""
"RFQ_caffeine","cfqed5_9999","7777","Prefer Not to Answer",""
"RFQ_caffeine","cfqed5_9999","9999","Don't know the amount",""
"RFQ_caffeine","compbycf","1","Participant",""
"RFQ_caffeine","compbycf","2","Participant's Spouse",""
"RFQ_caffeine","compbycf","3","Other relative",""
"RFQ_caffeine","compbycf","4","Someone else",""
"RFQ_calcium_channel_blocker_medication_history","ca1a","0","No",""
"RFQ_calcium_channel_blocker_medication_history","ca1a","1","Yes",""
"RFQ_calcium_channel_blocker_medication_history","ca1a","7777","Prefer Not to Answer",""
"RFQ_calcium_channel_blocker_medication_history","ca1a","9999","Don't Know",""
"RFQ_calcium_channel_blocker_medication_history","ca1a1___1","1","Yes",""
"RFQ_calcium_channel_blocker_medication_history","ca1a1___10","1","Yes",""
"RFQ_calcium_channel_blocker_medication_history","ca1a1___11","1","Yes",""
"RFQ_calcium_channel_blocker_medication_history","ca1a1___2","1","Yes",""
"RFQ_calcium_channel_blocker_medication_history","ca1a1___3","1","Yes",""
"RFQ_calcium_channel_blocker_medication_history","ca1a1___4","1","Yes",""
"RFQ_calcium_channel_blocker_medication_history","ca1a1___5","1","Yes",""
"RFQ_calcium_channel_blocker_medication_history","ca1a1___6","1","Yes",""
"RFQ_calcium_channel_blocker_medication_history","ca1a1___7","1","Yes",""
"RFQ_calcium_channel_blocker_medication_history","ca1a1___8","1","Yes",""
"RFQ_calcium_channel_blocker_medication_history","ca1a1___88","1","Yes",""
"RFQ_calcium_channel_blocker_medication_history","ca1b","0","No",""
"RFQ_calcium_channel_blocker_medication_history","ca1b","1","Yes",""
"RFQ_calcium_channel_blocker_medication_history","ca1b","7777","Prefer Not to Answer",""
"RFQ_calcium_channel_blocker_medication_history","ca1b","9999","Don't Know",""
"RFQ_calcium_channel_blocker_medication_history","ca1b1___1","1","Yes",""
"RFQ_calcium_channel_blocker_medication_history","ca1b1___10","1","Yes",""
"RFQ_calcium_channel_blocker_medication_history","ca1b1___11","1","Yes",""
"RFQ_calcium_channel_blocker_medication_history","ca1b1___2","1","Yes",""
"RFQ_calcium_channel_blocker_medication_history","ca1b1___3","1","Yes",""
"RFQ_calcium_channel_blocker_medication_history","ca1b1___4","1","Yes",""
"RFQ_calcium_channel_blocker_medication_history","ca1b1___5","1","Yes",""
"RFQ_calcium_channel_blocker_medication_history","ca1b1___6","1","Yes",""
"RFQ_calcium_channel_blocker_medication_history","ca1b1___7","1","Yes",""
"RFQ_calcium_channel_blocker_medication_history","ca1b1___8","1","Yes",""
"RFQ_calcium_channel_blocker_medication_history","ca1b1___88","1","Yes",""
"RFQ_calcium_channel_blocker_medication_history","ca1c","0","No",""
"RFQ_calcium_channel_blocker_medication_history","ca1c","1","Yes",""
"RFQ_calcium_channel_blocker_medication_history","ca1c","7777","Prefer Not to Answer",""
"RFQ_calcium_channel_blocker_medication_history","ca1c","9999","Don't Know",""
"RFQ_calcium_channel_blocker_medication_history","ca1c1___1","1","Yes",""
"RFQ_calcium_channel_blocker_medication_history","ca1c1___10","1","Yes",""
"RFQ_calcium_channel_blocker_medication_history","ca1c1___11","1","Yes",""
"RFQ_calcium_channel_blocker_medication_history","ca1c1___2","1","Yes",""
"RFQ_calcium_channel_blocker_medication_history","ca1c1___3","1","Yes",""
"RFQ_calcium_channel_blocker_medication_history","ca1c1___4","1","Yes",""
"RFQ_calcium_channel_blocker_medication_history","ca1c1___5","1","Yes",""
"RFQ_calcium_channel_blocker_medication_history","ca1c1___6","1","Yes",""
"RFQ_calcium_channel_blocker_medication_history","ca1c1___7","1","Yes",""
"RFQ_calcium_channel_blocker_medication_history","ca1c1___8","1","Yes",""
"RFQ_calcium_channel_blocker_medication_history","ca1c1___88","1","Yes",""
"RFQ_calcium_channel_blocker_medication_history","ca1d","0","No",""
"RFQ_calcium_channel_blocker_medication_history","ca1d","1","Yes",""
"RFQ_calcium_channel_blocker_medication_history","ca1d","7777","Prefer Not to Answer",""
"RFQ_calcium_channel_blocker_medication_history","ca1d","9999","Don't Know",""
"RFQ_calcium_channel_blocker_medication_history","ca1d1___1","1","Yes",""
"RFQ_calcium_channel_blocker_medication_history","ca1d1___10","1","Yes",""
"RFQ_calcium_channel_blocker_medication_history","ca1d1___11","1","Yes",""
"RFQ_calcium_channel_blocker_medication_history","ca1d1___2","1","Yes",""
"RFQ_calcium_channel_blocker_medication_history","ca1d1___3","1","Yes",""
"RFQ_calcium_channel_blocker_medication_history","ca1d1___4","1","Yes",""
"RFQ_calcium_channel_blocker_medication_history","ca1d1___5","1","Yes",""
"RFQ_calcium_channel_blocker_medication_history","ca1d1___6","1","Yes",""
"RFQ_calcium_channel_blocker_medication_history","ca1d1___7","1","Yes",""
"RFQ_calcium_channel_blocker_medication_history","ca1d1___8","1","Yes",""
"RFQ_calcium_channel_blocker_medication_history","ca1d1___88","1","Yes",""
"RFQ_calcium_channel_blocker_medication_history","ca1e","0","No",""
"RFQ_calcium_channel_blocker_medication_history","ca1e","1","Yes",""
"RFQ_calcium_channel_blocker_medication_history","ca1e","7777","Prefer Not to Answer",""
"RFQ_calcium_channel_blocker_medication_history","ca1e","9999","Don't Know",""
"RFQ_calcium_channel_blocker_medication_history","ca1e1___1","1","Yes",""
"RFQ_calcium_channel_blocker_medication_history","ca1e1___10","1","Yes",""
"RFQ_calcium_channel_blocker_medication_history","ca1e1___11","1","Yes",""
"RFQ_calcium_channel_blocker_medication_history","ca1e1___2","1","Yes",""
"RFQ_calcium_channel_blocker_medication_history","ca1e1___3","1","Yes",""
"RFQ_calcium_channel_blocker_medication_history","ca1e1___4","1","Yes",""
"RFQ_calcium_channel_blocker_medication_history","ca1e1___5","1","Yes",""
"RFQ_calcium_channel_blocker_medication_history","ca1e1___6","1","Yes",""
"RFQ_calcium_channel_blocker_medication_history","ca1e1___7","1","Yes",""
"RFQ_calcium_channel_blocker_medication_history","ca1e1___8","1","Yes",""
"RFQ_calcium_channel_blocker_medication_history","ca1e1___88","1","Yes",""
"RFQ_calcium_channel_blocker_medication_history","ca1f","0","No",""
"RFQ_calcium_channel_blocker_medication_history","ca1f","1","Yes",""
"RFQ_calcium_channel_blocker_medication_history","ca1f","7777","Prefer Not to Answer",""
"RFQ_calcium_channel_blocker_medication_history","ca1f","9999","Don't Know",""
"RFQ_calcium_channel_blocker_medication_history","ca1f1___1","1","Yes",""
"RFQ_calcium_channel_blocker_medication_history","ca1f1___10","1","Yes",""
"RFQ_calcium_channel_blocker_medication_history","ca1f1___11","1","Yes",""
"RFQ_calcium_channel_blocker_medication_history","ca1f1___2","1","Yes",""
"RFQ_calcium_channel_blocker_medication_history","ca1f1___3","1","Yes",""
"RFQ_calcium_channel_blocker_medication_history","ca1f1___4","1","Yes",""
"RFQ_calcium_channel_blocker_medication_history","ca1f1___5","1","Yes",""
"RFQ_calcium_channel_blocker_medication_history","ca1f1___6","1","Yes",""
"RFQ_calcium_channel_blocker_medication_history","ca1f1___7","1","Yes",""
"RFQ_calcium_channel_blocker_medication_history","ca1f1___8","1","Yes",""
"RFQ_calcium_channel_blocker_medication_history","ca1f1___88","1","Yes",""
"RFQ_calcium_channel_blocker_medication_history","ca2a_9999","7777","Prefer Not to Answer",""
"RFQ_calcium_channel_blocker_medication_history","ca2a_9999","9999","Don't Know",""
"RFQ_calcium_channel_blocker_medication_history","ca2b","0","No",""
"RFQ_calcium_channel_blocker_medication_history","ca2b","1","Yes",""
"RFQ_calcium_channel_blocker_medication_history","ca2b","7777","Prefer Not to Answer",""
"RFQ_calcium_channel_blocker_medication_history","ca2b","9999","Don't Know",""
"RFQ_calcium_channel_blocker_medication_history","ca2b_9999","7777","Prefer Not to Answer",""
"RFQ_calcium_channel_blocker_medication_history","ca2b_9999","9999","Don't Know",""
"RFQ_calcium_channel_blocker_medication_history","ca2c","0","No",""
"RFQ_calcium_channel_blocker_medication_history","ca2c","1","Yes",""
"RFQ_calcium_channel_blocker_medication_history","ca2c","7777","Prefer Not to Answer",""
"RFQ_calcium_channel_blocker_medication_history","ca2c","9999","Don't Know",""
"RFQ_calcium_channel_blocker_medication_history","ca2c11_9999","7777","Prefer Not to Answer",""
"RFQ_calcium_channel_blocker_medication_history","ca2c11_9999","9999","Don't Know",""
"RFQ_calcium_channel_blocker_medication_history","ca2c11_more","0","No",""
"RFQ_calcium_channel_blocker_medication_history","ca2c11_more","1","Yes",""
"RFQ_calcium_channel_blocker_medication_history","ca2c11_more","777","Prefer Not to Answer",""
"RFQ_calcium_channel_blocker_medication_history","ca2c11_more","999","Don't Know",""
"RFQ_calcium_channel_blocker_medication_history","ca2c12_9999","7777","Prefer Not to Answer",""
"RFQ_calcium_channel_blocker_medication_history","ca2c12_9999","9999","Don't Know",""
"RFQ_calcium_channel_blocker_medication_history","ca2c12_more","0","No",""
"RFQ_calcium_channel_blocker_medication_history","ca2c12_more","1","Yes",""
"RFQ_calcium_channel_blocker_medication_history","ca2c12_more","777","Prefer Not to Answer",""
"RFQ_calcium_channel_blocker_medication_history","ca2c12_more","999","Don't Know",""
"RFQ_calcium_channel_blocker_medication_history","ca2c13_9999","7777","Prefer Not to Answer",""
"RFQ_calcium_channel_blocker_medication_history","ca2c13_9999","9999","Don't Know",""
"RFQ_calcium_channel_blocker_medication_history","ca3a","0","No",""
"RFQ_calcium_channel_blocker_medication_history","ca3a","1","Yes",""
"RFQ_calcium_channel_blocker_medication_history","ca3a","7777","Prefer Not to Answer",""
"RFQ_calcium_channel_blocker_medication_history","ca3a","9999","Don't Know",""
"RFQ_calcium_channel_blocker_medication_history","ca3a1___1","1","Yes",""
"RFQ_calcium_channel_blocker_medication_history","ca3a1___10","1","Yes",""
"RFQ_calcium_channel_blocker_medication_history","ca3a1___11","1","Yes",""
"RFQ_calcium_channel_blocker_medication_history","ca3a1___2","1","Yes",""
"RFQ_calcium_channel_blocker_medication_history","ca3a1___3","1","Yes",""
"RFQ_calcium_channel_blocker_medication_history","ca3a1___4","1","Yes",""
"RFQ_calcium_channel_blocker_medication_history","ca3a1___5","1","Yes",""
"RFQ_calcium_channel_blocker_medication_history","ca3a1___6","1","Yes",""
"RFQ_calcium_channel_blocker_medication_history","ca3a1___7","1","Yes",""
"RFQ_calcium_channel_blocker_medication_history","ca3a1___8","1","Yes",""
"RFQ_calcium_channel_blocker_medication_history","ca3a1___88","1","Yes",""
"RFQ_calcium_channel_blocker_medication_history","ca3b","0","No",""
"RFQ_calcium_channel_blocker_medication_history","ca3b","1","Yes",""
"RFQ_calcium_channel_blocker_medication_history","ca3b","7777","Prefer Not to Answer",""
"RFQ_calcium_channel_blocker_medication_history","ca3b","9999","Don't Know",""
"RFQ_calcium_channel_blocker_medication_history","ca3b1___1","1","Yes",""
"RFQ_calcium_channel_blocker_medication_history","ca3b1___10","1","Yes",""
"RFQ_calcium_channel_blocker_medication_history","ca3b1___11","1","Yes",""
"RFQ_calcium_channel_blocker_medication_history","ca3b1___2","1","Yes",""
"RFQ_calcium_channel_blocker_medication_history","ca3b1___3","1","Yes",""
"RFQ_calcium_channel_blocker_medication_history","ca3b1___4","1","Yes",""
"RFQ_calcium_channel_blocker_medication_history","ca3b1___5","1","Yes",""
"RFQ_calcium_channel_blocker_medication_history","ca3b1___6","1","Yes",""
"RFQ_calcium_channel_blocker_medication_history","ca3b1___7","1","Yes",""
"RFQ_calcium_channel_blocker_medication_history","ca3b1___8","1","Yes",""
"RFQ_calcium_channel_blocker_medication_history","ca3b1___88","1","Yes",""
"RFQ_calcium_channel_blocker_medication_history","ca4a_9999","7777","Prefer Not to Answer",""
"RFQ_calcium_channel_blocker_medication_history","ca4a_9999","9999","Don't Know",""
"RFQ_calcium_channel_blocker_medication_history","ca4b","0","No",""
"RFQ_calcium_channel_blocker_medication_history","ca4b","1","Yes",""
"RFQ_calcium_channel_blocker_medication_history","ca4b","7777","Prefer Not to Answer",""
"RFQ_calcium_channel_blocker_medication_history","ca4b","9999","Don't Know",""
"RFQ_calcium_channel_blocker_medication_history","ca4b_9999","7777","Prefer Not to Answer",""
"RFQ_calcium_channel_blocker_medication_history","ca4b_9999","9999","Don't Know",""
"RFQ_calcium_channel_blocker_medication_history","ca4c","0","No",""
"RFQ_calcium_channel_blocker_medication_history","ca4c","1","Yes",""
"RFQ_calcium_channel_blocker_medication_history","ca4c","7777","Prefer Not to Answer",""
"RFQ_calcium_channel_blocker_medication_history","ca4c","9999","Don't Know",""
"RFQ_calcium_channel_blocker_medication_history","ca4c11_9999","7777","Prefer Not to Answer",""
"RFQ_calcium_channel_blocker_medication_history","ca4c11_9999","9999","Don't Know",""
"RFQ_calcium_channel_blocker_medication_history","ca4c11_more","0","No",""
"RFQ_calcium_channel_blocker_medication_history","ca4c11_more","1","Yes",""
"RFQ_calcium_channel_blocker_medication_history","ca4c11_more","777","Prefer Not to Answer",""
"RFQ_calcium_channel_blocker_medication_history","ca4c11_more","999","Don't Know",""
"RFQ_calcium_channel_blocker_medication_history","ca4c12_9999","7777","Prefer Not to Answer",""
"RFQ_calcium_channel_blocker_medication_history","ca4c12_9999","9999","Don't Know",""
"RFQ_calcium_channel_blocker_medication_history","ca4c12_more","0","No",""
"RFQ_calcium_channel_blocker_medication_history","ca4c12_more","1","Yes",""
"RFQ_calcium_channel_blocker_medication_history","ca4c12_more","777","Prefer Not to Answer",""
"RFQ_calcium_channel_blocker_medication_history","ca4c12_more","999","Don't Know",""
"RFQ_calcium_channel_blocker_medication_history","ca4c13_9999","7777","Prefer Not to Answer",""
"RFQ_calcium_channel_blocker_medication_history","ca4c13_9999","9999","Don't Know",""
"RFQ_calcium_channel_blocker_medication_history","caintro","0","No",""
"RFQ_calcium_channel_blocker_medication_history","caintro","1","Yes",""
"RFQ_calcium_channel_blocker_medication_history","caintro","777","Prefer Not to Answer",""
"RFQ_calcium_channel_blocker_medication_history","caintro","999","Don't Know",""
"RFQ_calcium_channel_blocker_medication_history","calcium_channel_blocker_medication_history_complete","0","incompleted",""
"RFQ_calcium_channel_blocker_medication_history","calcium_channel_blocker_medication_history_complete","2","completed",""
"RFQ_calcium_channel_blocker_medication_history","compbyca","1","Participant",""
"RFQ_calcium_channel_blocker_medication_history","compbyca","2","Participant's Spouse",""
"RFQ_calcium_channel_blocker_medication_history","compbyca","3","Other relative",""
"RFQ_calcium_channel_blocker_medication_history","compbyca","4","Someone else",""
"RFQ_female_reproductive_health","compbyrq","1","Participant",""
"RFQ_female_reproductive_health","compbyrq","2","Participant's Spouse",""
"RFQ_female_reproductive_health","compbyrq","3","Other relative",""
"RFQ_female_reproductive_health","compbyrq","4","Someone else",""
"RFQ_female_reproductive_health","female_reproductive_health_complete","0","incompleted",""
"RFQ_female_reproductive_health","female_reproductive_health_complete","2","completed",""
"RFQ_female_reproductive_health","ismale","0","female",""
"RFQ_female_reproductive_health","ismale","1","male",""
"RFQ_female_reproductive_health","rp1","0","No",""
"RFQ_female_reproductive_health","rp1","1","Yes",""
"RFQ_female_reproductive_health","rp1","777","Prefer Not to Answer",""
"RFQ_female_reproductive_health","rp1","999","Don't know",""
"RFQ_female_reproductive_health","rp1a_9999","7777","Prefer Not to Answer",""
"RFQ_female_reproductive_health","rp1a_9999","9999","Don't Know",""
"RFQ_female_reproductive_health","rp1b_9999","7777","Prefer Not to Answer",""
"RFQ_female_reproductive_health","rp1b_9999","9999","Don't Know",""
"RFQ_female_reproductive_health","rp3","1","Pregnant or breastfeeding",""
"RFQ_female_reproductive_health","rp3","2","Still having periods and not going through menopause",""
"RFQ_female_reproductive_health","rp3","3","Still having periods and on hormone replacement therapy",""
"RFQ_female_reproductive_health","rp3","4","Going through menopause",""
"RFQ_female_reproductive_health","rp3","5","Periods stopped themselves or natural menopause",""
"RFQ_female_reproductive_health","rp3","6","Periods stopped by surgery or surgical menopause",""
"RFQ_female_reproductive_health","rp3","7","Other",""
"RFQ_female_reproductive_health","rp3","777","Prefer Not to Answer",""
"RFQ_female_reproductive_health","rp3","999","Don't know",""
"RFQ_female_reproductive_health","rp3choice5_9999","7777","Prefer Not to Answer",""
"RFQ_female_reproductive_health","rp3choice5_9999","9999","Don't Know",""
"RFQ_female_reproductive_health","rp3choice6_9999","7777","Prefer Not to Answer",""
"RFQ_female_reproductive_health","rp3choice6_9999","9999","Don't Know",""
"RFQ_female_reproductive_health","rp3choice7_9999","7777","Prefer Not to Answer",""
"RFQ_female_reproductive_health","rp3choice7_9999","9999","Don't Know",""
"RFQ_female_reproductive_health","rp3surgtype","1","Removal of uterus and both ovaries",""
"RFQ_female_reproductive_health","rp3surgtype","2","Removal of one ovary",""
"RFQ_female_reproductive_health","rp3surgtype","3","Removal of both ovaries",""
"RFQ_female_reproductive_health","rp3surgtype","4","Removal of uterus but not both ovaries",""
"RFQ_female_reproductive_health","rp3surgtype","5","Other",""
"RFQ_female_reproductive_health","rp3surgtype","7777","Prefer Not to Answer",""
"RFQ_female_reproductive_health","rp3surgtype","9999","Don't know",""
"RFQ_female_reproductive_health","rp3_9999","5555","Never had a menstrual period",""
"RFQ_female_reproductive_health","rp3_9999","7777","Prefer Not to Answer",""
"RFQ_female_reproductive_health","rp3_9999","9999","Don't Know",""
"RFQ_female_reproductive_health","rp4","0","No",""
"RFQ_female_reproductive_health","rp4","1","Yes",""
"RFQ_female_reproductive_health","rp4","777","Prefer Not to Answer",""
"RFQ_female_reproductive_health","rp4","999","Don't Know",""
"RFQ_female_reproductive_health","rp4a_9999","7777","Prefer Not to Answer",""
"RFQ_female_reproductive_health","rp4a_9999","9999","Don't Know",""
"RFQ_female_reproductive_health","rp4b","0","No",""
"RFQ_female_reproductive_health","rp4b","1","Yes",""
"RFQ_female_reproductive_health","rp4b","7777","Prefer Not to Answer",""
"RFQ_female_reproductive_health","rp4b","9999","Don't Know",""
"RFQ_female_reproductive_health","rp4b_9999","7777","Prefer Not to Answer",""
"RFQ_female_reproductive_health","rp4b_9999","9999","Don't Know",""
"RFQ_female_reproductive_health","rp4c_9999","7777","Prefer Not to Answer",""
"RFQ_female_reproductive_health","rp4c_9999","9999","Don't Know",""
"RFQ_head_injury","compbyhi","1","Participant",""
"RFQ_head_injury","compbyhi","2","Participant's Spouse",""
"RFQ_head_injury","compbyhi","3","Other relative",""
"RFQ_head_injury","compbyhi","4","Someone else",""
"RFQ_head_injury","head_injury_complete","0","incompleted",""
"RFQ_head_injury","head_injury_complete","2","completed",""
"RFQ_head_injury","hiq1","0","No",""
"RFQ_head_injury","hiq1","0.5","Possibly",""
"RFQ_head_injury","hiq1","1","Yes",""
"RFQ_head_injury","hiq1","777","Prefer Not to Answer",""
"RFQ_head_injury","hiq1","999","Don't Know",""
"RFQ_head_injury","hiq2","1","1",""
"RFQ_head_injury","hiq2","2","2",""
"RFQ_head_injury","hiq2","3","3",""
"RFQ_head_injury","hiq2","4","4",""
"RFQ_head_injury","hiq2","5","More than 4",""
"RFQ_head_injury","hiq2","777","Prefer Not to Answer",""
"RFQ_head_injury","hiq2","999","Don't Know",""
"RFQ_head_injury","hiqa1_9999","7777","Prefer Not to Answer",""
"RFQ_head_injury","hiqa1_9999","9999","Don't Know",""
"RFQ_head_injury","hiqa2","0","No",""
"RFQ_head_injury","hiqa2","1","Yes",""
"RFQ_head_injury","hiqa2","777","Prefer Not to Answer",""
"RFQ_head_injury","hiqa2","999","Don't Know",""
"RFQ_head_injury","hiqa3","1","less than 5 minutes",""
"RFQ_head_injury","hiqa3","2","5-59 minutes",""
"RFQ_head_injury","hiqa3","3","1-24 hours",""
"RFQ_head_injury","hiqa3","4","Longer than 1 day",""
"RFQ_head_injury","hiqa3","777","Prefer Not to Answer",""
"RFQ_head_injury","hiqa3","999","Don't Know",""
"RFQ_head_injury","hiqa4","0","No",""
"RFQ_head_injury","hiqa4","1","Yes",""
"RFQ_head_injury","hiqa4","777","Prefer Not to Answer",""
"RFQ_head_injury","hiqa4","999","Don't Know",""
"RFQ_head_injury","hiqa5","0","No",""
"RFQ_head_injury","hiqa5","1","Yes",""
"RFQ_head_injury","hiqa5","777","Prefer Not to Answer",""
"RFQ_head_injury","hiqa5","999","Don't Know",""
"RFQ_head_injury","hiqa6","0","No",""
"RFQ_head_injury","hiqa6","1","Yes",""
"RFQ_head_injury","hiqa6","777","Prefer Not to Answer",""
"RFQ_head_injury","hiqa6","999","Don't Know",""
"RFQ_head_injury","hiqa7","0","No",""
"RFQ_head_injury","hiqa7","1","Yes",""
"RFQ_head_injury","hiqa7","777","Prefer Not to Answer",""
"RFQ_head_injury","hiqa7","999","Don't Know",""
"RFQ_head_injury","hiqb1_9999","7777","Prefer Not to Answer",""
"RFQ_head_injury","hiqb1_9999","9999","Don't Know",""
"RFQ_head_injury","hiqb2","0","No",""
"RFQ_head_injury","hiqb2","1","Yes",""
"RFQ_head_injury","hiqb2","777","Prefer Not to Answer",""
"RFQ_head_injury","hiqb2","999","Don't Know",""
"RFQ_head_injury","hiqb3","1","less than 5 minutes",""
"RFQ_head_injury","hiqb3","2","5-59 minutes",""
"RFQ_head_injury","hiqb3","3","1-24 hours",""
"RFQ_head_injury","hiqb3","4","Longer than 1 day",""
"RFQ_head_injury","hiqb3","777","Prefer Not to Answer",""
"RFQ_head_injury","hiqb3","999","Don't Know",""
"RFQ_head_injury","hiqb4","0","No",""
"RFQ_head_injury","hiqb4","1","Yes",""
"RFQ_head_injury","hiqb4","777","Prefer Not to Answer",""
"RFQ_head_injury","hiqb4","999","Don't Know",""
"RFQ_head_injury","hiqb5","0","No",""
"RFQ_head_injury","hiqb5","1","Yes",""
"RFQ_head_injury","hiqb5","777","Prefer Not to Answer",""
"RFQ_head_injury","hiqb5","999","Don't Know",""
"RFQ_head_injury","hiqb6","0","No",""
"RFQ_head_injury","hiqb6","1","Yes",""
"RFQ_head_injury","hiqb6","777","Prefer Not to Answer",""
"RFQ_head_injury","hiqb6","999","Don't Know",""
"RFQ_head_injury","hiqb7","0","No",""
"RFQ_head_injury","hiqb7","1","Yes",""
"RFQ_head_injury","hiqb7","777","Prefer Not to Answer",""
"RFQ_head_injury","hiqb7","999","Don't Know",""
"RFQ_head_injury","hiqc33length","1","less than 5 minutes",""
"RFQ_head_injury","hiqc33length","2","5-59 minutes",""
"RFQ_head_injury","hiqc33length","3","1-24 hours",""
"RFQ_head_injury","hiqc33length","4","Longer than 1 day",""
"RFQ_head_injury","hiqc33length","777","Prefer Not to Answer",""
"RFQ_head_injury","hiqc33length","999","Don't Know",""
"RFQ_head_injury","hiqc34fracture","0","No",""
"RFQ_head_injury","hiqc34fracture","1","Yes",""
"RFQ_head_injury","hiqc34fracture","777","Prefer Not to Answer",""
"RFQ_head_injury","hiqc34fracture","999","Don't Know",""
"RFQ_head_injury","hiqc35seizure","0","No",""
"RFQ_head_injury","hiqc35seizure","1","Yes",""
"RFQ_head_injury","hiqc35seizure","777","Prefer Not to Answer",""
"RFQ_head_injury","hiqc35seizure","999","Don't Know",""
"RFQ_head_injury","hiqc36amneisa","0","No",""
"RFQ_head_injury","hiqc36amneisa","1","Yes",""
"RFQ_head_injury","hiqc36amneisa","777","Prefer Not to Answer",""
"RFQ_head_injury","hiqc36amneisa","999","Don't Know",""
"RFQ_head_injury","hiqc37hospitaliz","0","No",""
"RFQ_head_injury","hiqc37hospitaliz","1","Yes",""
"RFQ_head_injury","hiqc37hospitaliz","777","Prefer Not to Answer",""
"RFQ_head_injury","hiqc37hospitaliz","999","Don't Know",""
"RFQ_head_injury","hiqc3unc","0","No",""
"RFQ_head_injury","hiqc3unc","1","Yes",""
"RFQ_head_injury","hiqc3unc","777","Prefer Not to Answer",""
"RFQ_head_injury","hiqc3unc","999","Don't Know",""
"RFQ_head_injury","hiqc3_9999","7777","Prefer Not to Answer",""
"RFQ_head_injury","hiqc3_9999","9999","Don't Know",""
"RFQ_head_injury","hiqc43length","1","less than 5 minutes",""
"RFQ_head_injury","hiqc43length","2","5-59 minutes",""
"RFQ_head_injury","hiqc43length","3","1-24 hours",""
"RFQ_head_injury","hiqc43length","4","Longer than 1 day",""
"RFQ_head_injury","hiqc43length","777","Prefer Not to Answer",""
"RFQ_head_injury","hiqc43length","999","Don't Know",""
"RFQ_head_injury","hiqc44fracture","0","No",""
"RFQ_head_injury","hiqc44fracture","1","Yes",""
"RFQ_head_injury","hiqc44fracture","777","Prefer Not to Answer",""
"RFQ_head_injury","hiqc44fracture","999","Don't Know",""
"RFQ_head_injury","hiqc45seizure","0","No",""
"RFQ_head_injury","hiqc45seizure","1","Yes",""
"RFQ_head_injury","hiqc45seizure","777","Prefer Not to Answer",""
"RFQ_head_injury","hiqc45seizure","999","Don't Know",""
"RFQ_head_injury","hiqc46amneisa","0","No",""
"RFQ_head_injury","hiqc46amneisa","1","Yes",""
"RFQ_head_injury","hiqc46amneisa","777","Prefer Not to Answer",""
"RFQ_head_injury","hiqc46amneisa","999","Don't Know",""
"RFQ_head_injury","hiqc47hospitaliz","0","No",""
"RFQ_head_injury","hiqc47hospitaliz","1","Yes",""
"RFQ_head_injury","hiqc47hospitaliz","777","Prefer Not to Answer",""
"RFQ_head_injury","hiqc47hospitaliz","999","Don't Know",""
"RFQ_head_injury","hiqc4unc","0","No",""
